ISOALPHA,COUNTRYNM,NAME1,pop_size,overall_cvg,mean_age,perc_born_before_1980,perc_born_before_cessation,perc_susceptible,perc_foreign_born
FRA,france,grand est,5561875,77.5,39.731685807394086,45.743383301494546,51.41324823013822,68.35758872718283,NA
FRA,france,hauts-de-france,5879477,77.5,38.0949188167587,42.781910703962275,48.258884251099204,70.39947764146368,NA
FRA,france,ile-de-france,12325284,77.5,37.05934889613903,39.95274753912364,45.85500991295616,72.15824988487081,NA
FRA,france,normandie,3349396,77.5,39.988386264269735,46.34179416229075,51.76293277952204,67.9374657257607,NA
FRA,france,nouvelle-aquitaine,6112516,77.5,42.361892222449804,50.2488566083099,55.7331874468713,65.12563678606323,NA
FRA,france,occitanie,6143333,77.5,41.52427070126265,48.602779631187175,54.14537352932033,66.1875609065958,NA
FRA,france,pays de la loire,3851350,77.5,39.64247276928869,45.40230828151168,50.905220247445705,68.45572853259246,NA
FRA,france,provence-alpes-cote dazur,5204410,77.5,41.56351968811066,48.74196306593831,54.31823395927684,66.03652981356196,NA
FRO,faeroe islands,eysturoya,10834,NA,36.810134760937785,40.498430865792876,NA,NA,NA
FRO,faeroe islands,noroya,5402,NA,37.856071825249906,42.81377267678638,NA,NA,NA
FRO,faeroe islands,sandoyar,1206,NA,40.957296849087896,49.18739635157546,NA,NA,NA
FRO,faeroe islands,streymoyar,23556,NA,36.65624469349635,41.313465783664455,NA,NA,NA
FRO,faeroe islands,suuroyar,4406,NA,40.11053109396278,47.32637312755333,NA,NA,NA
FRO,faeroe islands,vaga,3302,NA,37.88537250151423,42.39854633555421,NA,NA,NA
FSM,micronesia (federated states of),chuuk,49275,80,24.67744292237443,19.080263825469306,20.095788939624555,87.02615866057839,NA
FSM,micronesia (federated states of),kosrae,5883,80,26.27248002719701,23.89937106918239,24.91925888152303,83.91212646608874,NA
FSM,micronesia (federated states of),pohnpei,39618,80,25.43526932202534,20.377101317582916,21.52304508051896,86.10472209601696,NA
FSM,micronesia (federated states of),yap,12188,80,28.22099606170003,26.447325237938955,27.679684936002623,82.1299954053167,NA
GAB,gabon,estuaire,940495,78,24.17409980914306,18.01800115896416,18.937112903311554,87.58519718807649,NA
GAB,gabon,haut-ogooue,659260,78,24.174081545975792,18.017989867427115,18.937080969571944,87.58521242514334,NA
GAB,gabon,moyen-ogooue,84316,78,24.173193699890888,18.016746524977464,18.935907775511172,87.5859479814033,NA
GAB,gabon,ngounie,121455,78,24.173068214565067,18.016055329134247,18.935078835782797,87.5865001556132,NA
GAB,gabon,nyanga,58360,78,24.172549691569568,18.01542152159013,18.934544208361892,87.58682168951336,NA
GAB,gabon,ogooue-ivindo,78610,78,24.172497137768733,18.01526523343086,18.934232285968708,87.58703828774965,NA
GAB,gabon,ogooue-lolo,96470,78,24.17264434539235,18.015134238623407,18.934176427905047,87.58706178293771,NA
GAB,gabon,ogooue-maritime,157868,78,24.173271340613677,18.01631742975144,18.935439734461703,87.58623820533612,NA
GAB,gabon,woleu-ntem,266408,78,24.173808594336506,18.0175520254647,18.936668568511458,87.5854642097835,NA
GBR,united kingdom of great britain and northern ireland,na,56142434,60,39.40638995095937,44.66260903472764,33.126683463705895,83.9600598668736,NA
GBR,united kingdom of great britain and northern ireland,northern ireland,1937655,60,37.69724667187915,41.929321783289595,30.45641251925652,85.25300505817599,NA
GBR,united kingdom of great britain and northern ireland,scotland,5447864,60,40.42730123218935,47.256734015386584,35.09593117596181,83.0065501245993,NA
GBR,united kingdom of great britain and northern ireland,wales,3176284,60,40.72773561809964,47.72954811345585,36.42471517030593,82.36315291453786,NA
GEO,georgia,abkhazia,244816,80,33.97509558198811,36.21037840664009,36.21037840664009,76.62257970067316,NA
GEO,georgia,ajaria,303572,80,33.66443216106887,36.49440659876405,36.49440659876405,76.43921109983792,NA
GEO,georgia,guria,93864,80,33.68030341771073,36.52859456234552,36.52859456234552,76.41713935054972,NA
GEO,georgia,imereti,434823,80,33.674934398594374,36.516927577428056,36.516927577428056,76.42467155601244,NA
GEO,georgia,kakheti,263121,80,33.66214403259337,36.489447820584445,36.489447820584445,76.44241248703068,NA
GEO,georgia,kvemo kartli,368481,80,33.65691039700826,36.47829874538986,36.47829874538986,76.44961032997631,NA
GEO,georgia,mtskheta-mtianeti,79220,80,33.63027013380459,36.42085331986872,36.42085331986872,76.48669709669275,NA
GEO,georgia,racha-lechkhumi-kvemo svaneti,1043795,80,33.74664565360057,36.670763895209305,36.670763895209305,76.32535482925287,NA
GEO,georgia,samegrelo-zemo svaneti,260711,80,33.68308970469217,36.53440015956365,36.53440015956365,76.41339125698569,NA
GEO,georgia,samtskhe-javakheti,131646,80,33.66343831183629,36.492259544536104,36.492259544536104,76.44059723804747,NA
GEO,georgia,shida kartli,224690,80,33.66887711958699,36.50398326583293,36.50398326583293,76.43302840357825,NA
GEO,georgia,tbilisi,23826,80,33.67254260052044,36.51221354822462,36.51221354822462,76.42771493326617,NA
GGY,guernsey,alderney,1694,NA,47.997638724911454,66.52892561983471,NA,NA,NA
GGY,guernsey,castel,8190,NA,39.20879120879121,47.01587301587302,NA,NA,NA
GGY,guernsey,forest,1471,NA,39.2331747110809,47.04282800815772,NA,NA,NA
GGY,guernsey,herm and jethou,71,NA,38.33802816901409,45.63380281690141,NA,NA,NA
GGY,guernsey,saint andrew,656777,NA,31.85096996392992,29.82848059539235,NA,NA,NA
GGY,guernsey,saint martin,9559,NA,39.47986191024166,47.906684799665236,NA,NA,NA
GGY,guernsey,saint peter port,16986,NA,39.21270458024255,47.021076180383844,NA,NA,NA
GGY,guernsey,saint pierre du bois,1960,NA,39.2219387755102,47.05102040816327,NA,NA,NA
GGY,guernsey,saint sampson,8289,NA,39.21136445892146,47.02376643744722,NA,NA,NA
GGY,guernsey,saint saviour,16125,NA,37.00124031007752,42.264806201550385,NA,NA,NA
GGY,guernsey,sark,0,NA,NA,NA,NA,NA,NA
GGY,guernsey,torteval,950,NA,39.17894736842105,47.01052631578948,NA,NA,NA
GGY,guernsey,vale,8780,NA,39.2124145785877,47.02733485193622,NA,NA,NA
GHA,ghana,ashanti,6329010,94,24.37502990199099,17.074724166970825,16.106373666655607,87.60998926770537,NA
GHA,ghana,brong ahafo,2772904,94,23.77334592182059,16.840460398196257,15.920183316840397,87.76050979803124,NA
GHA,ghana,central,28856257,94,26.036954914145657,20.67370761218269,19.568378532253853,84.9079064275384,NA
GHA,ghana,eastern,22155262,94,24.483203064806908,18.79332052132807,17.836039131471342,86.24921096490758,NA
GHA,ghana,greater accra,5302854,94,25.75810723810235,17.325353479465964,16.22551931469356,87.49925882696374,NA
GHA,ghana,northern,11079310,94,23.881025623436837,17.733907616990592,16.775727008270373,87.07794604757878,NA
GHA,ghana,upper east,1117803,94,24.915474819802775,19.972410165297465,19.102614682551398,85.3441738444073,NA
GHA,ghana,upper west,807316,94,24.357550203389998,18.636618127226512,17.7675408390271,86.36127936470973,NA
GHA,ghana,volta,2621949,94,25.814171061298293,21.16327205449076,20.20701394268157,84.48001667904296,NA
GHA,ghana,western,20691162,94,25.81446136277895,21.138629140306378,20.106449313963132,84.50143204202838,NA
GIN,guinea,boke,1175952,90.66666666666666,20.100079765160483,12.454692028246052,13.347976788168223,89.87449176803135,NA
GIN,guinea,conakry,1861070,90.66666666666666,20.08624071098884,12.458940287039177,13.352394052883557,89.8711409193636,NA
GIN,guinea,faranah,1050554,90.66666666666666,20.106832204722462,12.452686868071511,13.34589178661925,89.87607340850637,NA
GIN,guinea,kankan,2419067,90.66666666666666,20.09094373987988,12.457530113882749,13.350932404931322,89.87224969626719,NA
GIN,guinea,kindia,1956688,90.66666666666666,20.106913314744098,12.452767124855878,13.345980554896848,89.87600607066635,NA
GIN,guinea,labe,1033964,90.66666666666666,20.131994924388085,12.445191515371908,13.338104614860866,89.88198060125885,NA
GIN,guinea,mamou,748938,90.66666666666666,20.129417922444848,12.44591675145339,13.338861160736936,89.88140670068817,NA
GIN,guinea,nzerekore,1643615,90.66666666666666,20.10344575828281,12.453780234422297,13.347030782756303,89.87520938881673,NA
GLP,guadeloupe,basse-terre,205512,80,36.94831202070925,42.05934446650318,37.203569621238664,75.98137545252833,NA
GLP,guadeloupe,pointe-a-pitre,207615,80,37.11925920574139,41.825012643595116,37.17467427690677,76.00003028682897,NA
GMB,gambia,banjul,29114,83,20.582640653980903,12.497080442398847,11.689221680291269,92.1704424263241,NA
GMB,gambia,basse,277804,83,20.60585160760824,12.484701444183669,11.671898172812487,92.18204588486847,NA
GMB,gambia,brikama,1023451,83,20.600338462710965,12.492029418115767,11.680715539874404,92.17613992423672,NA
GMB,gambia,janjangbureh,136750,83,20.605886654478976,12.482340036563071,11.669323583180987,92.18377037074954,NA
GMB,gambia,kanifing,411228,83,20.599730563093953,12.492096841654751,11.680868034277822,92.17603778196037,NA
GMB,gambia,kerewan,251275,83,20.608795144761714,12.482340065665108,11.66888866779425,92.18406168142474,NA
GMB,gambia,kuntaur,111693,83,20.607746232977895,12.482250454370462,11.668949710366809,92.1840207944992,NA
GMB,gambia,mansakonko,86883,83,20.6009921388534,12.485526512666459,11.673630054210834,92.18088585338904,NA
GNB,guinea-bissau,bafata,244357,68,20.329206857180274,12.425835969503636,13.081515978670552,92.95333651583545,NA
GNB,guinea-bissau,biombo,125828,68,21.485806020917444,13.695202975490353,14.417776647487043,92.21902000667578,NA
GNB,guinea-bissau,bissau,534159,68,21.75552223214436,10.707111552927124,11.501069906151539,93.90819493521592,NA
GNB,guinea-bissau,bolama,36075,68,22.632848232848232,15.774913374913375,16.60762300762301,91.02169940956341,NA
GNB,guinea-bissau,cacheu,212073,68,22.571925704828054,16.11397962022511,16.906725514327615,90.84695564074634,NA
GNB,guinea-bissau,gabu,266820,68,20.125646503260626,12.05029607975414,12.748444644329512,93.13850261299751,NA
GNB,guinea-bissau,oio,262053,68,21.093866507920154,13.560157678026966,14.234982999622211,92.31947797735572,NA
GNB,guinea-bissau,quinara,75492,68,20.995191543474807,14.1241456048323,14.798124304562071,92.02384640756637,NA
GNB,guinea-bissau,tombali,105441,68,21.726861467550574,14.537798389620734,15.258959987101791,91.77682452556407,NA
GNQ,equatorial guinea,region continental,1086359,NA,23.979313468199738,19.771180613406802,NA,NA,NA
GNQ,equatorial guinea,region insular,430520,NA,23.984112236365327,19.780079903372666,NA,NA,NA
GRC,greece,aegean,501824,80,41.09850963684479,45.87935212345364,47.382827445478895,69.40964660119884,NA
GRC,greece,attica,3689479,80,41.43460824685545,46.86665515645976,48.48794640110433,68.69618180344703,NA
GRC,greece,crete,636072,80,40.14770969324228,44.25096529952584,45.7979599793734,70.43283703731653,NA
GRC,greece,epirus and western macedonia,598415,80,43.797297861851725,51.64700082718515,53.08516664856329,65.72821641168754,NA
GRC,greece,macedonia and thrace,596215,80,42.37287220214184,49.10473570775643,50.507987890274485,67.39204301803879,NA
GRC,greece,"peloponnese, western greece and the ionian islands",1380630,80,42.99802119322338,49.90218958011922,51.37585015536386,66.83175113969708,NA
GRC,greece,thessaly and central greece,3083881,80,42.398215916891736,49.145677151615125,50.668161320102826,67.28863505174161,NA
GRD,grenada,carriacou,4862,80,27.762032085561497,22.88358700123406,20.16454134101193,86.9817721102427,NA
GRD,grenada,saint andrew,656777,80,31.85096996392992,29.82848059539235,25.65007605321136,83.44031090004674,NA
GRD,grenada,saint david,25351,80,28.870813774604553,25.325233718590983,22.060668218216247,85.75763259831959,NA
GRD,grenada,saint george,155333,80,31.37020143820051,30.210193584106403,26.38100081759832,82.96842587215852,NA
GRD,grenada,saint john,30371,80,33.87675743307761,35.15195416680386,31.16920746765006,79.87715965888512,NA
GRD,grenada,saint mark,6096,80,28.69627624671916,24.43241469816273,21.476377952755907,86.13485039370079,NA
GRD,grenada,saint patrick,40637,80,31.001931737086892,29.679848414006937,26.114132440879,83.1407160961685,NA
GRL,greenland,avannaa,800,80,33.1625,37.1,39.4,74.56336,NA
GRL,greenland,kitaa,51924,80,33.693956551883524,37.21670133271705,39.114089823588316,74.74794360989138,NA
GRL,greenland,tunu,3520,80,29.281392045454545,30.03409090909091,31.55681818181818,79.62691818181818,NA
GTM,guatemala,alta verapaz,1396876,80,22.74701691488722,15.820072790999342,16.632843573803257,89.26183618875262,NA
GTM,guatemala,baja verapaz,324573,80,22.770766514774795,15.846604615910751,16.661952781038472,89.24304328456157,NA
GTM,guatemala,chimaltenango,753984,80,22.757323762838467,15.831609158815041,16.64547258297258,89.25368290043289,NA
GTM,guatemala,chiquimula,434913,80,22.771223210159274,15.847169433886776,16.662550900984797,89.24265713832422,NA
GTM,guatemala,el progreso,175669,80,22.766071418406206,15.841611211995286,16.656439098531898,89.2466029179878,NA
GTM,guatemala,escuintla,806965,80,22.740348094403103,15.812581710483107,16.624636756240978,89.26713451017082,NA
GTM,guatemala,guatemala,3467813,80,22.76155923055828,15.836551740246662,16.650869005912373,89.25019896978297,NA
GTM,guatemala,huehuetenango,1371978,80,22.785828927286005,15.863884114759857,16.680806835095023,89.23087110726266,NA
GTM,guatemala,izabal,493169,80,22.751425981762843,15.824920057830075,16.63819096496333,89.258383913019685,NA
GTM,guatemala,jalapa,389202,80,22.766876840304008,15.842467407670052,16.657365583938418,89.24600477900935,NA
GTM,guatemala,jutiapa,497587,80,22.776788782665143,15.853589422553242,16.669567331943963,89.23812733049698,NA
GTM,guatemala,peten,843453,80,22.722873710805462,15.79284204336223,16.60303537956472,89.28108035895302,NA
GTM,guatemala,quezaltenango,924402,80,22.77049811662026,15.846590552595085,16.661885197132847,89.24308691673103,NA
GTM,guatemala,quiche,1229650,80,22.763424551701704,15.83862074574066,16.653145203919813,89.24872945634937,NA
GTM,guatemala,retalhuleu,355547,80,22.757508852556764,15.831830953432316,16.645731787921147,89.2535155577181,NA
GTM,guatemala,sacatepequez,363348,80,22.754056716976564,15.827801446547113,16.64134658784416,89.2563466428878,NA
GTM,guatemala,san marcos,1206279,80,22.759127863454474,15.833783063453813,16.647840176277626,89.25215438219516,NA
GTM,guatemala,santa rosa,394410,80,22.763355391597575,15.838391521513145,16.652924621586674,89.24887186430365,NA
GTM,guatemala,solola,545747,80,22.752638127190803,15.826381088672955,16.639761647796504,89.25736988018258,NA
GTM,guatemala,suchitepequez,612421,80,22.758073286187116,15.832507376461619,16.64645725734421,89.25304719465858,NA
GTM,guatemala,totonicapan,597662,80,22.77591514936536,15.852672580823274,16.668551790142256,89.23878296428416,NA
GTM,guatemala,zacapa,244522,80,22.771505222433973,15.847490205380293,16.662876959946345,89.24244663465863,NA
GUF,french guiana,cayenne,180542,87.5,28.5011825503207,26.287622824605904,27.678767267450233,80.38243620431811,NA
GUF,french guiana,saint-laurent-du-maroni,123004,87.5,22.437420734285062,13.906864817404314,14.980813632077005,89.37881479464083,NA
GUM,guam,1,4003,95,32.802398201348986,34.38421184111916,24.456657506869846,81.25030352235822,NA
GUM,guam,10,1715,95,29.512244897959185,29.271137026239067,20,84.667,NA
GUM,guam,11,8671,95,30.44031830238727,30.28716411025256,20.25141275516088,84.47425441125591,NA
GUM,guam,12,1375,95,32.64036363636364,33.338181818181816,23.636363636363637,81.87918181818182,NA
GUM,guam,13,5368,95,29.76043219076006,25.30178837555887,16.896423248882265,87.04635711624441,NA
GUM,guam,14,2557,95,32.701212358232304,33.0308955807587,24.051622995698082,81.56082323034806,NA
GUM,guam,15,3143,95,30.858892777601017,30.607699650015906,20.71269487750557,84.12061247216036,NA
GUM,guam,16,23431,95,33.96989031624771,35.55033929409756,23.332337501600446,82.11226345439802,NA
GUM,guam,17,742,95,28.516172506738545,27.035040431266843,18.194070080862534,86.05151617250674,NA
GUM,guam,18,23589,95,29.46996481410827,27.935902327355972,18.428080885158337,85.87211178939336,NA
GUM,guam,19,7040,95,29.88075284090909,29.221590909090907,20.80965909090909,84.04627485795454,NA
GUM,guam,2,4648,95,31.876613597246127,32.934595524956976,23.838209982788296,81.72443631669535,NA
GUM,guam,3,2372,95,32.601180438448566,34.31703204047217,24.03035413153457,81.57712900505902,NA
GUM,guam,4,9907,95,32.73503583324922,34.565458766528714,24.073887150499644,81.54375441606945,NA
GUM,guam,5,8547,95,31.2994617994618,31.868491868491873,21.633321633321636,83.41481396981398,NA
GUM,guam,6,51212,95,31.186655471373896,31.61758962743107,22.11005233148481,83.04932838006718,NA
GUM,guam,7,1085,95,33.18248847926267,32.313364055299544,20.092165898617512,84.59634101382488,NA
GUM,guam,8,1836,95,30.278322440087145,29.705882352941178,20.47930283224401,84.29954248366013,NA
GUM,guam,9,18871,95,30.123681839860105,28.536908483917124,19.060993058131526,85.38688967198347,NA
GUY,guyana,barima-waini,29758,87.5,22.9415955373345,17.3506284024464,18.233080180119632,87.08297218227031,NA
GUY,guyana,cuyuni-mazaruni,22578,87.5,25.812383736380546,20.741429710337496,21.897422269465853,84.47856417751794,NA
GUY,guyana,demerara-mahaica,325008,87.5,29.323825875055384,26.12483385024369,27.437232314281495,80.5586378083001,NA
GUY,guyana,east berbice-corentyne,102568,87.5,29.33957959597535,26.848724748459556,28.239606894937992,79.98827257234224,NA
GUY,guyana,essequibo islands-west demerara,115668,87.5,29.23682003665664,26.332088390911917,27.707922675242934,80.36174695507832,NA
GUY,guyana,mahaica-berbice,49723,87.5,28.84619793656859,26.127546608209478,27.475413792409952,80.53209189710999,NA
GUY,guyana,pomeroon-supenaam,46436,87.5,28.25068912050995,26.031527263330172,27.26548367645792,80.67949614523215,NA
