PUMA,ST,pop_size,perc_born_before_1980,perc_born_before_cessation,perc_foreign_born,overall_cvg,perc_susceptible
100,38,214240,37.14899178491412,0.3168689320388349,3.87042569081404,0.9696745322945699,74.93824157190801
100,39,120431,48.24671388595959,0.40018765932359607,2.7384975629198465,0.8963522557191581,71.05839233765425
100,40,167790,47.14464509207939,0.39973180761666366,2.567495083139639,0.9457913145333023,69.6139937189601
100,41,127319,45.86511047055035,0.38142775233861403,7.098704828030381,0.9144141126883948,71.88183266177384
100,46,191458,46.340711801021634,0.40506534070135486,2.21667415307796,0.9623574851530275,68.60820971032085
100,47,138167,46.76876533470365,0.38263840135488214,2.4484862521441446,0.9547913683011499,70.55421981315287
100,48,183700,40.22808927599347,0.33910179640718563,15.40827436037017,0.9233211214609413,74.87073952046997
100,50,219906,44.04882085982192,0.36545160204814786,8.175766009112985,0.9667107136183286,71.70502243116901
100,54,121940,54.50303427915368,0.45229621125143515,1.958340167295391,0.9329749739229272,66.00225488206209
100,55,174552,56.021701269535725,0.4771586690499106,1.7897245519959668,0.9476185577778127,63.56401900280946
100,56,114357,48.228792290808606,0.39090742149584196,5.023741441276004,0.9465889021790835,70.16264175049992
101,2,137407,35.29441731498395,0.28671756169627455,14.540016156382135,0.919235035128932,78.78336871469848
101,4,179823,50.58307335546621,0.4247676882267563,9.5282583429261,0.928742124409098,68.26581825890683
101,6,142926,37.34310062549851,0.32076039349033764,23.18542462533059,0.9134881030256039,76.43704345564603
101,9,120097,48.08946101900963,0.3751467563719327,13.5765256417729,0.9335807839909432,71.89375406130603
101,10,106155,43.33945645518346,0.3540294851867552,9.010409307145212,0.9080949039543142,73.98738861214613
101,11,101407,42.86686323429349,0.36957014801739524,20.022286429930872,0.9147774499856652,72.86172945248754
101,12,151113,28.572657547663006,0.23213092189288811,12.729546763018403,0.9458528045879804,82.47338982884831
101,18,106394,45.31552531157772,0.36099780062785497,13.833486850762261,0.9170532595106319,73.38525065753313
101,22,121658,45.624619835933515,0.36223676207072286,1.8691742425487843,0.9177549080228061,73.06641239317022
101,32,192515,38.763213256109914,0.33497130093758926,19.14084616783108,0.9225685076987877,75.38175365800133
101,34,109581,49.61444045956872,0.44401857986329746,17.230176764220076,0.9293312645450549,66.81443847553939
101,42,101695,41.03839913466739,0.34015438320468067,6.374944687546094,0.9331339386884493,74.55738854091895
101,44,146633,47.25539271514598,0.40299932484502127,7.99956353617535,0.9798438217827131,68.22001024281352
101,45,206866,46.74620285595506,0.39670608026451903,4.181450794233949,0.9729474924949267,68.88752316357247
101,55,128634,25.02837507968344,0.20824976289316977,11.215541769672093,0.9397457543759209,84.25996305752696
102,2,150418,40.650719993617784,0.33146298980175243,10.305282612453297,0.9226628242937939,75.35029179165463
102,4,152297,42.10128892886925,0.3477153194087868,8.635757762792439,0.9282811412867951,74.11759275915247
102,6,170973,35.50736081135618,0.2961286284968972,30.49896767325835,0.910027233733168,78.53189614540564
102,8,137258,49.15123344358799,0.41286482390826035,3.050459718194932,0.9462777782113381,68.59276294418555
102,9,192536,43.654173764906304,0.38892986246727884,29.91544438442681,0.9162668036049844,71.60788362995018
102,10,151595,51.178468946864996,0.4180942643227019,10.687687588640786,0.9134237457834726,68.99324958855546
102,11,132272,36.72205757832345,0.32115640498367004,21.842113221241082,0.9048422568313522,76.83785990300159
102,12,118489,47.482044746769745,0.401134282507237,12.45600857463562,0.9429010542625074,69.8695555145758
102,18,123113,42.58526719355389,0.3623906492409413,2.0192830976420035,0.9297864502817408,72.89265068437747
102,32,121381,52.298135622543896,0.4505565121394617,13.122317331378058,0.9275708295640013,66.56351085962115
102,34,144241,48.080642813069794,0.4212325205732073,17.942887251197646,0.9273910031059902,68.70462607128897
102,42,169139,49.43448879324106,0.41551623221137646,3.370600512004919,0.935550994498952,68.66262250209692
102,44,182980,45.726855394032135,0.38926658651218715,18.920100557437973,0.9586154116941026,70.31969215009777
102,45,115090,46.25771135632983,0.39246676514032497,10.450082544095924,0.9606369292927961,69.76463683701492
102,55,195831,45.012280997390604,0.36546307785794896,4.939463108496612,0.9428007444890916,72.3192136470852
103,4,126338,27.459671674397253,0.2219284775760262,17.616235811869746,0.9152346781023872,84.0122470628471
103,6,143082,48.78321521924491,0.3974783690471198,18.111292825093305,0.9166710674822834,70.7578385892082
103,8,219320,37.4931606784607,0.306606784606967,7.25104869596936,0.9405362545729313,76.89495809303578
103,9,139724,47.28965675188228,0.420722281068392,26.41278520511866,0.9207167123614659,69.01075773682237
103,10,147574,39.77191104124033,0.33056635992790057,18.14886091045848,0.907685612802114,75.58473955660571
103,11,132594,33.93215379278097,0.26997450865046685,10.069837247537595,0.9205937094132038,79.95643464312668
103,18,117463,48.08748286694534,0.4035057848003201,8.1881102985621,0.924242678418407,69.90420021596333
103,32,157452,44.49419505627112,0.385946193125524,16.22145161700074,0.9253768504312184,71.70316700366011
103,44,179590,34.9290049557325,0.309460437663567,30.883122668300018,0.929172201270333,77.44575708442471
103,45,185264,43.06395198203645,0.34855665428793503,10.587593920027636,0.9590237969051775,73.11995519859752
103,55,221600,42.80595667870036,0.3575676895306859,10.492328519855596,0.9362633356763781,72.98498577262389
104,4,107924,48.24320818353656,0.42924650680108223,11.635039472221193,0.9233919657241395,68.20351154065798
104,6,136317,35.22891495558147,0.3083254473029776,31.20080400830417,0.8951222903747762,78.1344174233091
104,9,144327,37.929147006450634,0.3219841055381183,31.54780463807881,0.9087192362752039,76.77297816462546
104,10,154245,45.897760057052096,0.3822619858018088,12.169600311193232,0.9134319913313484,71.58439428378452
104,11,171288,36.12804166082854,0.28414132922329643,5.1906730185418715,0.9176926662260689,78.87634390717682
104,17,124580,52.35832396853427,0.44113019746347726,3.002087012361535,0.9585182925675575,66.03404295470156
104,18,138442,44.67863798558241,0.37533407491946086,4.911804221262334,0.9280798334468959,71.95999346311133
104,44,129065,46.44558943168171,0.40495099368535237,14.74760779452214,0.9673417647161117,68.77525248812036
104,45,120215,43.63515368298465,0.36897225803768247,11.478600840161377,0.9547472860849117,71.80110019434504
105,4,144486,38.807912185263625,0.29731600293454036,10.784435862298078,0.9270340202969977,78.06975471598541
105,6,175042,45.169730693205054,0.4072679699729208,32.16199540681665,0.9117626600655777,70.32373500556474
105,9,177673,50.895746680699936,0.44582463289301133,14.868888351071913,0.9329107337077447,66.72204099188359
105,11,168188,29.623992199205652,0.24158085000118915,16.229457511831995,0.921026672000975,82.28082590065188
105,17,141940,47.68916443567704,0.4103071720445259,10.639706918416232,0.9492416885878784,68.60270899764683
105,45,170129,44.74251891211963,0.36823821923364036,6.631438496670174,0.9695181806667776,71.47441783379793
106,4,117569,40.243601629681294,0.3420884757036294,16.900713623489185,0.9236651928272858,74.81150864417921
106,6,140187,44.05044690306519,0.38837410030887315,29.703895510996027,0.9068403066801002,71.98300370202499
107,4,122731,49.82278315991885,0.4150133218176337,16.616828674092122,0.926182052910212,69.18089928148176
107,6,159411,41.34281824968164,0.3821693609600341,39.00797310097798,0.9031798396576604,72.50742111016136
108,4,112111,41.850487463317606,0.35709252437316585,13.273452203619627,0.9280053674378532,73.50523343420915
108,6,153170,42.91767317359796,0.39289025266044264,48.487954560292486,0.9112269680177548,71.52139836931084
109,4,125636,25.07720716991945,0.20389060460377598,17.861122608169634,0.9256967214883984,85.07537342679954
109,6,209909,44.3539819636128,0.41575158759271874,49.03410525513437,0.9203395957937864,69.48293316716115
110,4,130406,50.96237903163965,0.4456236676226554,8.386117203196171,0.9284884538993411,66.6297469532901
110,6,240074,44.174712796887626,0.39378691570099217,31.218291026933365,0.917289172872386,71.09295665375404
111,4,121155,64.74516115719533,0.5880153522347407,13.476951013164953,0.9209726062187245,56.528470846961866
112,4,137937,59.15309162878706,0.512183098081008,11.315310612815995,0.9301261616162722,61.794454686669496
113,4,109233,46.68369448792947,0.40958318456876586,17.482811970741444,0.9280694239255148,69.28613637694826
114,4,112926,45.67415829835467,0.3759010325345802,19.29405097143262,0.9151805618529647,72.19291432928222
115,4,111656,41.327828329870314,0.3538278283298703,18.964498101311168,0.9162820982102095,73.9265681331172
116,4,131815,35.536926753404394,0.27683495808519515,18.46072146569055,0.9169365070443446,79.48431742947587
117,4,123826,33.54707412013632,0.26790011790738616,20.264726309498812,0.909251018568728,80.65414423461965
118,4,122860,29.573498290737426,0.2477454012697379,20.74800586032883,0.9144074623156826,81.99407256806683
119,4,124814,34.941593090518694,0.28584934382360955,26.892015318794364,0.9035299590720649,79.85001237314448
120,4,107452,46.316494806983584,0.38496258794624577,16.47061013289655,0.924125501108796,71.72290379253643
121,4,158468,28.18171492036247,0.21826488628619028,25.749678168463035,0.9041173902626389,84.5025985118347
122,4,115543,32.71163116761725,0.2909825779147157,34.11889945734489,0.8920596989070343,79.72133980871746
123,4,126731,34.17474808847086,0.2746289384602031,25.809786082331872,0.9063644720396172,80.51101635638244
124,4,131077,34.24857145036887,0.27491474476834227,24.40397628874631,0.9075316862604218,80.27066622077993
125,4,118450,40.63655550865344,0.3500886449978894,21.68425495989869,0.9122958286075634,74.52941364869467
126,4,120210,51.25613509691374,0.4363946427085933,13.223525497046834,0.9268204933639185,67.51219353217188
127,4,111402,48.050304303333874,0.39001992782894385,13.736737221952927,0.9232267162784304,71.14314306136053
128,4,106381,44.65929066280633,0.3532961713087863,14.025060866132112,0.9287107436739497,73.53409146845624
129,4,131944,45.958891651003455,0.3898093130418966,11.19414296974474,0.9303406211875594,70.8141016810624
130,4,120155,69.1831384461737,0.6548791144771337,11.410261745245725,0.9266721019395407,50.893455311524896
131,4,124813,44.556256159214186,0.3715638595338627,7.897414532140082,0.9292489040219146,72.46680110336257
132,4,140675,39.892660387417806,0.3256868668917718,14.166696285765063,0.9208043174447053,76.23301715238118
133,4,127024,34.186452953772516,0.27564869630935884,18.231987655876054,0.9163307921017142,79.84135932857262
134,4,161683,42.19676774923771,0.3429364868291657,10.157530476302394,0.9241333145981349,74.58892440742615
200,1,200225,44.42252465975777,0.3647646397802472,5.518291921588213,0.9234522212277364,72.77140071989525
200,2,166884,43.75853886531962,0.34927254859663,5.543371443637497,0.922327332073591,74.06105223294522
200,5,239341,36.394098796278115,0.2934516025252673,11.414676131544532,0.9355880591914535,78.04505341770171
200,8,104395,40.866899755735425,0.33736290052205564,11.814742085348916,0.9272960568813825,74.8883093255515
200,10,179950,44.762989719366495,0.36713531536537924,7.343150875243124,0.9175392385366697,72.665424841618
200,13,121548,34.10504492052522,0.2623654852403989,7.069635041300557,0.9551195924990538,79.80389882356262
200,15,200890,50.68544974861865,0.44647319428542986,15.324306834586091,0.939013977523011,66.58902807993353
200,16,160021,47.11006680373201,0.3887427275170134,3.0770961311327887,0.9160387198885,71.20638817595537
200,18,170256,46.01188798045296,0.3725390000939761,3.426604642420825,0.9233243777036604,72.39642594368941
200,19,114252,52.17764240450933,0.4424517732731156,2.375450757973602,0.9822542749761171,64.9433118364909
200,20,143295,48.40992358421438,0.42410412086953486,3.9443106877420706,0.9116737510069798,68.65680950385193
200,21,102489,50.335157919386475,0.4084243187073735,1.058650196606465,0.9688330556857485,68.2213885402737
200,22,165330,42.0292747837658,0.33981128651787335,4.5974717232202265,0.9162321990372447,74.75635966981264
200,23,155774,55.25248115860156,0.46811406268055,2.189710734782441,0.9873951624298585,62.821557138053876
200,24,150934,46.06251739170764,0.400327295374137,8.149919832509573,0.9556701960886183,69.30738509608496
200,25,122163,44.6722821148793,0.38182592110540836,9.606836767269959,0.9606695972247689,70.44356560932906
200,26,129799,54.38793827379256,0.46558910315179625,1.710336751438763,0.8385825913729763,68.58907823923191
200,27,121091,47.51550486823959,0.39547117457119024,1.7978214731070024,0.9606122355375212,69.39468464008982
200,28,147290,48.84649331251273,0.3882273066739086,1.5404983366148415,0.9508664008683302,70.21474014623303
200,29,117401,47.147809643870154,0.38785870648461257,3.074079437142784,0.9603104549803979,70.0802704928175
200,30,211765,47.960238944112575,0.40506693740703137,2.705357353670342,0.9088106641028674,70.00623979265097
200,31,181479,42.74048236986098,0.3739551132637936,9.20216664187041,0.9383554079548492,71.68857860466858
200,32,165866,52.26206696972254,0.46586401070743855,9.671662667454452,0.9312293434588282,65.32424959166634
200,33,122239,57.5528268392248,0.4989896841433585,4.618820507366716,0.9765189331164592,60.91377743158666
200,35,90582,42.6177386235676,0.33751738756044247,1.3490538959175113,0.9336984467794297,74.4890669329122
200,36,170480,49.87505865790708,0.41285781323322385,4.294931956827781,0.9586152339803808,68.14691181637087
200,37,150980,54.107166512120806,0.452079745661677,5.568949529739038,0.9746887511479996,64.68072216221441
200,38,120893,46.31120081394291,0.40391916819005236,1.2879157602177131,0.9842358026984218,67.8847218191176
200,39,115019,43.34153487684643,0.35310687799407053,3.0925325381024003,0.89458987129507,74.55566645440015
200,40,112636,43.81636421747931,0.35857097198053905,1.055612770339856,0.9495712858002158,72.59056136141274
200,41,122604,50.60927865322502,0.4331261622785553,9.691364066425239,0.9082451519211828,68.25688032493085
200,42,123310,52.64698726786149,0.44069418538642446,1.9698321304030493,0.9361317763616619,66.79265091884562
200,45,202294,46.605929983093915,0.38991270131590655,4.900293632040496,0.9747893451653358,69.36730753891722
200,46,101331,41.34371515133572,0.3337083419684006,0.6266591664939652,0.9709345551021541,73.93133643281553
200,47,137341,48.876883086623806,0.4094552973984462,1.431473485703468,0.9552976162814087,68.57540481235812
200,48,117383,38.12221531226839,0.3130095499348287,15.46050109470707,0.926859363362155,76.6852037928529
200,50,147712,51.140056325823224,0.431115955372617,4.5487164211438476,0.9726933576364524,66.35129659166672
200,54,147816,49.923553607187316,0.4097864913135249,1.103398820154787,0.940119375843033,68.87672297069271
200,55,105838,41.897995049037206,0.35347417751658194,12.25174323021977,0.9291872617967969,73.64575853323424
200,56,98806,47.4343663340283,0.401099123535008,2.463413153047386,0.9558060931290596,69.16427862907912
201,4,101896,44.373675119729924,0.3930085577451519,12.650153097275654,0.9227724895653772,71.1709102858687
201,44,164368,51.7454735714981,0.4366725883383627,7.503285311009441,0.9771617818904538,65.8277377735376
202,4,135198,45.22330211985384,0.3836447284723147,14.220624565452153,0.923418372078531,71.36579779038452
202,17,168734,49.147178399137104,0.414753398840779,2.9673924638780567,0.9585901400237654,67.93844591982011
203,4,119771,51.19686735520285,0.43584006145060156,10.035818353357657,0.9227739958129343,67.46172117173124
204,4,107680,62.00037147102526,0.5608190936106984,11.822065378900446,0.9283318085719043,58.00886015196311
205,4,148121,45.96242261394401,0.38417915082938947,12.275099411967243,0.9204117137062385,71.80279494731523
206,4,99030,52.16197111986267,0.44323942239725334,12.37301827728971,0.9229078797989648,67.12200370407267
207,4,108862,31.336921974610053,0.27081075122632325,23.32126912972387,0.9105959271814462,80.31191158259026
208,4,114020,37.629363269601825,0.31645325381512013,23.43448517803894,0.9070990667419857,77.48894832854826
209,4,111976,41.54818889762092,0.3640422947774523,12.711652496963636,0.9234117031331346,73.25904786450056
300,2,165095,38.0750476998092,0.309779218025985,8.17771586056513,0.9255001374525562,76.84633417174297
300,4,182702,44.43574782979935,0.3716762815951659,1.9786318704776082,0.9352078543787834,72.01858471075883
300,5,156954,54.53636097200454,0.46355620117996355,3.3111612319533115,0.9451662805809675,64.78675414583338
300,6,191080,59.3908310655223,0.5175476240318191,7.112204312329914,0.9235067848425775,61.35281651838832
300,8,210090,38.41734494740349,0.30921985815602837,10.541196630015708,0.9369867080468655,76.80583561892458
300,9,157361,49.038198791314244,0.42338317626349603,10.387580150100725,0.9446513078706361,67.79457021335537
300,10,234245,57.7707101538987,0.518679160707806,8.896241115071826,0.9185063490697993,61.21609660632386
300,13,160857,36.96948221090782,0.2913768129456598,3.283661886022989,0.9720973869551752,77.24534561145376
300,16,108211,54.51016994575413,0.47687388527968505,3.2704623374703123,0.9087205945961955,64.915493070463
300,17,107978,48.55989182981719,0.4096204782455685,1.8716775639482117,0.9581862801605644,68.32288548222701
300,18,109619,47.166093469197854,0.38942154188598693,2.5990019978288434,0.9201422664077445,71.01445948582177
300,20,131148,28.60203739286912,0.23943178698874554,6.678714124500565,0.9211653200727948,82.22736258212852
300,21,108804,39.016028822469764,0.3097312598801515,3.338112569390831,0.9594775808781553,76.07244457482622
300,22,173346,43.88967729281322,0.35753925674662235,1.2443321449586378,0.9162454994803901,73.49255501563749
300,23,151884,49.413368096705376,0.409318953938532,3.357825709093782,0.982335702205874,67.62412248283907
300,25,186246,40.33321520999109,0.3387133146483683,23.57366064237621,0.9446310715047549,74.49472976495856
300,26,132861,59.09785414832043,0.5133560638562106,1.6408125785595473,0.8240338048483636,65.94179016207529
300,27,122738,55.94925776858023,0.47547621763431047,1.234336554286366,0.9602160760066025,63.15749638926329
300,28,114718,43.775170417894316,0.34433131679422585,1.0887567774891473,0.9517505914624939,73.579294158938
300,29,123900,46.94592413236481,0.38872477804681194,1.7005649717514126,0.9638322455059587,69.73858366351318
300,30,161141,51.423287679733896,0.4356495243296244,3.8010189833748083,0.9051402299819622,67.93813370529817
300,31,107885,44.91634610928303,0.37882003985725543,9.072623627010243,0.9332561003484151,71.40128379021745
300,32,176648,49.24878855124315,0.4255581721842308,6.947149132738553,0.9320332246532878,68.32086878832273
300,33,159340,45.788251537592565,0.38416593447972885,5.075938245261705,0.9766152974970337,69.86268086681349
300,35,121374,52.982516848748496,0.4579975942129286,8.531481206848254,0.9237513139613055,65.92231141318342
300,36,125352,54.04461037717787,0.45825355798072626,3.7047673750717975,0.9611269246317236,64.55562074720467
300,37,136613,54.07245284123766,0.438874777656592,2.5224539392297953,0.9810400340605637,65.40096588427669
300,38,137782,43.272706159004805,0.3635090214977283,4.639212669289167,0.9772440172208481,71.28679135382625
300,39,159795,46.98457398541882,0.39202728495885353,5.147845677274007,0.8935759448617616,71.75444458120873
300,40,173219,47.53173728055236,0.3936750587406693,3.2669626311201427,0.9452795762926883,70.01760166241053
300,41,114997,45.475099350417835,0.3897492978077689,6.706261902484413,0.9114994450539008,71.20083655575445
300,42,170820,53.0927291886196,0.44450883971431915,1.5027514342582835,0.9386320014172489,66.32158319340581
300,44,130179,53.29277379608078,0.4592061699659699,10.83892179230137,0.9602548532005696,64.70208151924423
300,46,132668,46.96158832574547,0.405802454246691,3.6798625139445833,0.9674399829448033,68.31698380615798
300,47,224129,33.45930245528245,0.27002752878922404,8.907816480687462,0.9420349134413197,79.52485822781595
300,48,137830,40.888050496989045,0.33535514764565044,6.266415149096713,0.9383651211162365,74.73415577472016
300,50,125972,55.3424570539485,0.4779633569364621,3.103070523608421,0.9718061928208328,62.86626204830667
300,54,138950,40.24829075206909,0.32781576106513133,4.6397984886649875,0.9390423436358635,75.16890817806188
300,55,158818,43.36536160888564,0.36336561346950597,5.318666649875959,0.9409026364457912,72.56612787407235
300,56,138727,41.3005399093183,0.32163890230452613,4.270257412039473,0.9508891467092158,75.36199109840436
301,1,134615,43.5174386212532,0.3640084685956246,8.884596813133752,0.9241137455833311,72.98304668917162
301,9,107318,46.53739354069215,0.40598967554371124,15.702864384353044,0.9340970137261283,69.56756066221092
301,15,92812,29.162177304658883,0.2309291901909236,10.749687540404258,0.9427765309249607,82.90232943385251
301,24,134145,46.67859405866786,0.3923441052592344,9.518058816951806,0.9498939495300681,70.19247039368967
301,25,120436,45.737985320003986,0.3891444418612375,10.057623966255937,0.9631774701504869,70.13507592799498
301,34,112832,49.49216534316506,0.4326166335791265,33.706749858196254,0.9171073939241847,68.61925447929906
301,45,126560,40.28365992414665,0.33632269279393173,5.865992414664981,0.9732653509084986,73.75837502921804
302,1,105236,43.48131818009046,0.37302824128625184,6.729636246151507,0.9238608259244941,72.09416584053497
302,9,122167,35.283669075937034,0.29243576415889727,20.83377671547963,0.9234996419541373,78.62514502626851
302,15,107905,46.391733469255364,0.40097307817061306,11.517538575598907,0.9438089377135088,69.7656280587602
302,24,125370,41.34162877881471,0.35351359974475555,15.125628140703517,0.9416497010623222,73.36652709214245
302,25,127059,52.31034401341109,0.4209933967684304,6.60637971336151,0.9709414400624916,67.17676305706007
302,34,122801,47.158410762127346,0.39773291748438533,34.679685018851636,0.9165684011767729,71.13993176740011
302,45,193578,47.020839144944155,0.38521939476593414,8.024672225149553,0.9677658142452406,70.11819941469514
303,9,163699,52.60936230520651,0.4487382329763774,18.42528054539124,0.9298537498419455,66.61234945623113
303,15,105577,55.97052388304271,0.5094764958276897,15.06767572482643,0.9437437207023641,61.23354827229177
303,25,125799,50.414550195152586,0.44273006939641807,24.80703344223722,0.9507269645935832,66.23639692787522
303,34,149864,47.59715475364331,0.4427681097528426,51.229781668712974,0.8890661751861886,68.91063305546952
304,9,112489,47.22950688511766,0.39507862991048015,12.523891224919769,0.934181840978975,70.06487906471526
304,15,124969,48.27357184581776,0.4212244636669894,30.523569845321642,0.9217838392898513,69.01451933867745
304,25,160508,46.99142721858101,0.39252872130984123,7.845714855334314,0.9661921127157611,69.75598288518583
304,34,125949,43.40804611390325,0.3840999134570342,36.451262018753624,0.9078829958014667,72.55969563938037
305,9,110994,42.744652864118784,0.3503973187739878,16.172946285384796,0.9310504389748059,73.96971930332472
305,15,110766,49.83207843562104,0.46466424715165305,34.91414332918043,0.929616875637406,65.7601041562492
305,34,95909,54.01474314193663,0.4767957126025712,25.91936106100575,0.9210106439839616,64.98253418133555
306,9,117636,50.28732700873883,0.4358104661838213,19.405624128668094,0.9346391305243315,67.41412009063114
306,15,153834,39.0141321164372,0.32824343123106725,19.83956732581874,0.9368780774086263,75.32452220339327
306,34,101590,52.84378383699183,0.4532729599370017,14.222856580372085,0.9340328342962438,66.224996894548525
307,15,154802,47.61760183976951,0.40246250048448984,25.07138150669888,0.937724041229661,70.06918159037639
307,34,113683,50.013634404440424,0.4617401018621958,34.214438394482904,0.9185914799920357,66.3983450896722
308,15,124184,36.86787347806481,0.30726985763061265,24.78419120015461,0.9339797118956931,77.34903246088774
308,34,108875,49.07003444316877,0.4006337543053961,20.388518943742824,0.9273161806647449,70.37851551094948
400,1,123206,46.725808808012594,0.38627988896644644,4.868269402464166,0.9229971479740956,71.13242164027871
400,2,111741,38.8362373703475,0.31980204222263986,9.539023277042446,0.9170551692302928,76.45531455019913
400,4,143073,36.7057376304404,0.3004480230371908,4.349527863398405,0.9332114293505384,77.44478987776311
400,5,136294,54.174064889136716,0.4658679032092389,2.0147622052328056,0.946261178431443,64.56290496534463
400,8,123120,43.59405458089668,0.3694769330734243,11.776315789473685,0.9267407022452625,72.58945319874553
400,16,129379,49.74532188376784,0.41366836967359466,5.179356773510384,0.9097361806503882,69.51023791090334
400,19,116452,48.82440833991687,0.42336756775323736,2.6311269879435306,0.9791733442850751,66.44009823499553
400,20,123553,44.60757731499842,0.3619013702621547,3.087743721317977,0.9195883652534789,72.99277673513369
400,21,175742,47.40813237586917,0.39903950108682046,1.6234024877377062,0.96750495606057485,68.94128269046367
400,22,152350,42.218575648178536,0.33660649819494587,3.0173941581883823,0.9146856480904085,75.07786636465987
400,23,122362,53.464310815449245,0.4373334858861411,2.685474248541214,0.9852127652010938,65.43379600188274
400,24,168458,49.59752579277921,0.41261323297201674,4.905080198031557,0.9605031941256388,68.24795871385567
400,25,110972,54.00461377644812,0.4580074252964712,7.134232058537289,0.9651492015541444,64.75744639913317
400,26,149655,53.20503825465237,0.45818048177474857,1.2829507868096623,0.8248753110218267,69.33861564847744
400,27,130634,55.03927002158703,0.475305050752484,2.291899505488617,0.9573751376986744,63.3259886767656
400,28,144061,41.15548274689194,0.33707943162965687,2.415643373293258,0.9495025994117346,74.16463826054907
400,29,150141,46.819323169553954,0.38038244050592446,1.3454019887971973,0.9635301624327108,70.50053579463669
400,30,144641,44.59385651371326,0.3873797885800015,2.4488215651163916,0.9041731599572768,71.7042200914789
400,31,102463,49.03818939519631,0.4233625796629027,8.205888955037429,0.9321025272806908,68.3955817705973
400,33,119565,47.95717810396019,0.40105382009785473,5.746664993936353,0.9750498206267983,68.62955053674837
400,34,145098,36.48086121104357,0.3458283367103613,49.09716191815187,0.8911378227740472,75.92704367147654
400,35,99568,39.18528041137715,0.33077896512935884,6.4850152659489,0.9260582247502247,75.28331569983781
400,37,121886,51.399668542736656,0.4297622368442643,4.392629178084439,0.9758450071453945,66.23414514131451
400,38,106626,40.2706656912948,0.3435090878397389,4.610507756082007,0.97090002781252,72.94688683110819
400,39,132819,41.52342661817963,0.3566884256017588,4.129680241531709,0.896171298043686,74.17456586803107
400,40,107319,43.93723385421035,0.35386091931531227,5.503219374015784,0.9415679842951454,73.18631611091779
400,41,197765,50.627259626324175,0.41581169569944126,6.22860465704245,0.917198465262208,69.11530022198191
400,42,107055,52.82798561487086,0.44872261921442247,1.7486338797814207,0.9425277185423971,65.92467494411724
400,44,126546,52.76974380857554,0.4660281636717083,6.856004931013228,0.9736885307527848,63.688764967326215
400,45,155367,47.66842379655912,0.40058699723879587,4.558239523193471,0.9775843441529086,68.60489018115643
400,46,138271,42.90993773097757,0.3700920655813583,3.9473208409572504,0.9638529433889264,71.09054940094295
400,47,191166,46.370170427795735,0.38268311310588704,3.656507956435768,0.9509484304995794,70.65566097036378
400,48,122477,42.339378005666376,0.3560178645786556,13.757685116389199,0.9266353206082005,73.4956675067387
400,50,130399,52.23046189004516,0.45593907928741784,3.7530962660756604,0.9733274733889293,64.34505459543833
400,54,244447,47.18200673356597,0.3931608896816079,4.65786039509587,0.9422462982633334,70.11519703466497
400,56,108789,43.74523159510612,0.35458548198806866,2.1978325014477567,0.9564463238921516,72.78324385042387
401,13,167888,40.28757266749262,0.3419958543791099,7.207781378061565,0.9642763656019868,73.5747881511571
401,17,136115,49.65139771516732,0.4162876979025089,1.8851706277779818,0.958306329483788,67.78744237230536
401,18,116257,37.97276723122048,0.3141918336100192,9.640709806721317,0.9136669589048503,76.80301569700386
401,32,155292,41.76905442649976,0.358923833809855,18.402106998428767,0.9244524827581294,73.7562905999863
401,36,111145,52.31364433847676,0.4357460974402807,2.1719375590444914,0.9622480782250434,66.21787083633079
402,13,121843,44.213455019984735,0.3516000098487398,10.138456866623443,0.9547125097598371,73.03017531662387
402,18,156003,45.83373396665449,0.3855246373467177,7.204348634321136,0.9123489657909737,71.63622039763239
402,32,134146,43.73816587896769,0.3595709152714207,15.383239157336037,0.9249282363876505,73.53112269148916
402,36,161707,45.91390601520033,0.3899769335897642,10.846160030178039,0.9524279313079613,70.2039733267514
403,32,209100,37.07125777140124,0.30371592539454806,26.103778096604497,0.9171240521649305,78.15016293989422
403,36,107752,52.44635830425422,0.4413839186279605,3.4616526839409016,0.9592670025321084,65.89900659583591
404,32,162642,40.74224370088907,0.3513852510421662,24.550854022946105,0.912137577039935,74.88845237839772
405,32,135126,35.401773159865606,0.30851205541494603,32.525938753459734,0.9036470907252557,78.13150497520178
406,32,150403,39.165442178679946,0.3510701249310187,32.67886943744473,0.9056207323501603,74.93083970495759
407,32,160139,50.21512560962663,0.4302637084033246,21.24529315157457,0.9197366125395151,68.3261997236046
408,32,262682,40.93504693888428,0.35173708133789144,26.927996589031604,0.9209170123472229,74.3782525701963
409,32,161068,42.30883850299252,0.35263367025107406,35.82648322447662,0.9033236392143984,74.6736023220905
410,32,142370,44.286717707382174,0.38583268947109645,28.910585095174547,0.9098725998376814,72.1684121936105
411,32,245152,50.821939041900535,0.43391854849236394,14.695372666753686,0.9296203802425277,67.88390361418728
412,32,181737,44.50277048702246,0.3624303251401751,16.11889708754959,0.9265078288120637,73.32951014678281
413,32,166437,41.25104393854732,0.3158912982089319,25.550208186881523,0.9191821493109933,76.89022817283546
500,1,128472,45.675322249206054,0.37178529173672087,6.998412105361479,0.9199363564316206,72.37579355789666
500,4,235438,61.62259278451228,0.5555178008647712,8.079834181398075,0.9288492070153952,58.332384088810855
500,5,194881,41.33856045484167,0.33969961155782247,3.774611172972224,0.9472729039768392,74.12060309203659
